Start,Open
2018-11-19,45715818.24939446
2018-11-23,41998858.13251291
2018-11-27,40869704.50288792
2018-12-01,39499506.31724198
2018-12-05,37101457.81240009
2018-12-09,36223720.32571753
2018-12-13,35005336.7349416
2018-12-17,36488953.52668595
2018-12-21,38263941.14131169
2018-12-25,38725392.663230754
2018-12-29,42065189.44231629
2019-01-02,41167951.690835595
2019-01-06,42762992.71688324
2019-01-10,43172095.940355115
2019-01-14,42014988.00849717
2019-01-18,39460857.63369904
2019-01-22,40531401.694054715
2019-01-26,42453509.403257295
2019-01-30,42667170.64818568
2019-02-03,42249870.142456785
2019-02-07,43481139.78688107
2019-02-11,44881391.034194775
2019-02-15,43191347.207880564
2019-02-19,43605270.288050056
2019-02-23,44380092.46493542
2019-02-27,42855236.49209063
2019-03-03,44232555.430380516
2019-03-07,43291490.9583342
2019-03-11,42083550.08222072
2019-03-15,42890747.09303628
2019-03-19,45511523.434795454
2019-03-23,47795719.21324636
2019-03-27,45849305.9800876
2019-03-31,45880050.97829993
2019-04-04,45573956.52319909
2019-04-08,45905140.88635676
2019-04-12,46415319.08793086
2019-04-16,44945849.057631634
2019-04-20,44764249.667499766
2019-04-24,44471034.3204465
2019-04-28,45391928.68054722
2019-05-02,48183714.41204215
2019-05-06,48827339.21153391
2019-05-10,46746356.701584525
2019-05-14,48023596.0147234
2019-05-18,50117786.52478069
2019-05-22,51222568.44080638
2019-05-26,52135937.52285272
2019-05-30,53373868.45946839
2019-06-03,52847618.05786451
2019-06-07,52391955.68991896
2019-06-11,55994233.735333
2019-06-15,54082274.33669797
2019-06-19,53931003.70699913
2019-06-23,53722574.62708885
2019-06-27,57195336.552052476
2019-07-01,61165896.332180314
2019-07-05,63617010.316239394
2019-07-09,67335985.23286633
2019-07-13,65236285.66638231
2019-07-17,65398734.02913995
2019-07-21,64497570.3712581
2019-07-25,64609474.1220631
2019-07-29,69400228.24262597
2019-08-02,71436400.26888417
2019-08-06,71750336.91595867
2019-08-10,74566507.44960836
2019-08-14,73463402.5902995
2019-08-18,72825207.00795133
2019-08-22,72283871.8608038
2019-08-26,76729088.15301375
2019-08-30,76367499.61317863
2019-09-03,78440212.48352496
2019-09-07,81911711.3311619
2019-09-11,85217635.49735968
2019-09-15,89554384.74609981
2019-09-19,90214468.3326224
2019-09-23,94235786.35823512
2019-09-27,91434682.17080025
2019-10-01,91495287.63803318
2019-10-05,91519571.94981956
2019-10-09,96593924.45396785
2019-10-13,96238944.05855842
2019-10-17,94440182.24777238
2019-10-21,95055454.38742112
2019-10-25,100207780.94612253
2019-10-29,95375220.792608
2019-11-02,89256768.1250417
2019-11-06,91784737.59263548
2019-11-10,90762607.51459399
2019-11-14,90699368.88504884
2019-11-18,94847233.72984722
2019-11-22,92753027.64806035
2019-11-26,90238982.02037299
2019-11-30,91115589.19144289
2019-12-04,92681782.33224623
2019-12-08,96880815.35477403
2019-12-12,93446264.21635814
2019-12-16,90347136.67845428
2019-12-20,92925415.7375964
2019-12-24,98740227.53509028
2019-12-28,96827572.572071
2020-01-01,97011480.59215085
2020-01-05,105793194.82492833
2020-01-09,107202820.5002444
2020-01-13,105144996.70636413
2020-01-17,106142030.5758593
2020-01-21,108984910.82487467
2020-01-25,110600317.70289545
2020-01-29,110086945.93868305
2020-02-02,110981010.23884849
2020-02-06,113456448.3565329
2020-02-10,110381152.56371304
2020-02-14,108294601.66974202
2020-02-18,111150618.92552446
2020-02-22,111729559.85059437
2020-02-26,109924843.8400675
2020-03-01,110892855.15019846
2020-03-05,119877988.6719989
2020-03-09,121197746.34545204
2020-03-13,116070927.61330411
2020-03-17,104972190.00322084
2020-03-21,94627786.06113414
2020-03-25,95333086.32991287
2020-03-29,99147879.97675763
2020-04-02,104989801.55573513
2020-04-06,106308080.8787355
2020-04-10,105903459.59372948
2020-04-14,114921002.25323077
2020-04-18,115054068.8189836
2020-04-22,112777076.67665617
2020-04-26,111912718.6898519
2020-04-30,113216514.46699287
2020-05-04,116956399.32926574
2020-05-08,122164632.51837364
2020-05-12,121087434.47597237
2020-05-16,110593624.25691998
2020-05-20,94810873.32883821
2020-05-24,90689768.70048092
2020-05-28,92882000.95950735
2020-06-01,102234702.44501315
2020-06-05,105288528.1766404
2020-06-09,112208528.24468684
2020-06-13,115951097.54610994
2020-06-17,110570811.73739882
2020-06-21,105875824.18477465
2020-06-25,110861798.94428022
2020-06-29,115793972.0014575
2020-07-03,119940130.74771547
2020-07-07,124421541.56999876
2020-07-11,124533213.70598333
2020-07-15,122915681.28235175
2020-07-19,116374944.77118148
2020-07-23,113943058.68242149
2020-07-27,124043956.85751176
2020-07-31,126308844.85317619
2020-08-04,122154894.82121405
2020-08-08,122274537.22554435
2020-08-12,122886223.95061506
2020-08-16,129075393.19033508
2020-08-20,123363117.03448935
2020-08-24,119993197.73988862
2020-08-28,122017801.8251035
2020-09-01,122817197.05918725
2020-09-05,122817197.05918725
2020-09-09,127930089.15456907
2020-09-13,135233596.35173258
2020-09-17,137347966.3056256
2020-09-21,139904505.85300225
2020-09-25,133839259.63432512
2020-09-29,138259695.98178923
2020-10-03,135516448.04564264
2020-10-07,136429165.52396673
2020-10-11,140610835.70341173
2020-10-15,144034012.33583727
2020-10-19,144339932.50425592
2020-10-23,136175009.87699607
2020-10-27,130791599.99852994
2020-10-31,113182307.49058452
2020-11-04,110352547.38279946
2020-11-08,121130852.4218934
2020-11-12,126728589.87125707
2020-11-16,127563114.92214963
2020-11-20,128602936.80096643
2020-11-24,140083639.15004912
2020-11-28,135584967.4199851
2020-12-02,131996845.77838087
2020-12-06,133755751.8608618
2020-12-10,137948518.46795613
2020-12-14,134533587.6076591
2020-12-18,131791042.04281811
2020-12-22,134441785.8073798
2020-12-26,134176614.63221736
2020-12-30,135214014.93546128
2021-01-03,145103346.174645
2021-01-07,149387454.0462804
2021-01-11,151089413.12252626
2021-01-15,149884529.1685857
2021-01-19,150294161.27559942
2021-01-23,144294102.25680718
2021-01-27,148185308.05110505
2021-01-31,150095785.47639352
2021-02-04,147729743.5378494
2021-02-08,158947631.13423166
2021-02-12,160711290.00435206
2021-02-16,154346676.71758848
2021-02-20,153151584.74440545
2021-02-24,149558390.99271905
2021-02-28,156124507.79885778
2021-03-04,155507414.88265678
2021-03-08,153716875.77834648
2021-03-12,156136781.5795335
2021-03-16,155208209.19067955
2021-03-20,157420617.6912914
2021-03-24,163071647.62666968
2021-03-28,165991691.17627487
2021-04-01,164904748.39027494
2021-04-05,161456161.73214817
2021-04-09,165551986.66394418
2021-04-13,169731988.62621096
2021-04-17,164404171.24372485
2021-04-21,141475361.29820356
2021-04-25,146198398.6654064
2021-04-29,161102931.86268154
2021-05-03,161148443.24309963
2021-05-07,174317609.61284044
2021-05-11,178111649.39833212
2021-05-15,179327827.5416231
2021-05-19,160228122.6394345
2021-05-23,145139314.78922963
2021-05-27,147273716.47730657
2021-05-31,150291730.25568312
2021-06-04,152576708.79698002
2021-06-08,149469765.97834077
2021-06-12,136316426.57224676
2021-06-16,129079871.70711638
2021-06-20,125129902.82716675
2021-06-24,107438013.15359342
2021-06-28,93424359.26399422
2021-07-02,87620724.82486732
2021-07-06,90819460.5560025
2021-07-10,93863737.36277008
2021-07-14,95980639.43968119
2021-07-18,99739876.71501002
2021-07-22,99339154.93317963
2021-07-26,100202533.56699017
2021-07-30,104766021.04533179
2021-08-03,110044864.56184068
2021-08-07,110879828.6605434
2021-08-11,112931775.01662979
2021-08-15,113148142.62570126
2021-08-19,120921930.17512046
2021-08-23,123285733.74419065
2021-08-27,130281220.63377182
2021-08-31,126249208.85984442
2021-09-04,126343503.19093786
2021-09-08,134849798.45527822
2021-09-12,134785023.05355358
2021-09-16,135613291.5168814
2021-09-20,139536530.42286643
2021-09-24,138478902.6366636
2021-09-28,135671902.50093386
2021-10-02,139093368.32525793
2021-10-06,149322865.8079602
2021-10-10,141032003.29279727
2021-10-14,143953931.02118438
2021-10-18,144095200.82591566
2021-10-22,146706531.95442763
2021-10-26,155450273.37765488
2021-10-30,158445186.90144458
2021-11-03,157794954.1316647
2021-11-07,161379304.1724988
2021-11-11,160119462.62869972
2021-11-15,161753319.40522012
2021-11-19,166034035.61704582
2021-11-23,160697678.0375032
2021-11-27,156028106.23080215
2021-12-01,156604715.81627068
2021-12-05,163660443.37358636
2021-12-09,180504950.22444588
2021-12-13,178175819.66922092
2021-12-17,167608149.67714044
2021-12-21,167354661.33481413
2021-12-25,177492161.35406885
2021-12-29,174504391.82377318
2022-01-02,172541536.0396956
2022-01-06,178402087.71337157
2022-01-10,173918482.77553186
2022-01-14,180388266.9640267
2022-01-18,196787486.4667856
2022-01-22,194677774.9425014
2022-01-26,193426935.944432
2022-01-30,190530143.19354087
2022-02-03,194881874.36876577
2022-02-07,189714890.12531072
2022-02-11,186124754.03821912
2022-02-15,204894779.78420892
2022-02-19,214208889.76468316
2022-02-23,199456437.81206557
2022-02-27,190663500.7762656
2022-03-03,194437049.22912914
2022-03-07,195932902.69002447
2022-03-11,190169638.8688875
2022-03-15,201321562.13589022
2022-03-19,206471636.31633133
2022-03-23,208395817.76893058
2022-03-27,206846724.75080982
2022-03-31,201972862.24490002
2022-04-04,198753839.0238673
2022-04-08,204228810.4583426
2022-04-12,202401713.7445006
2022-04-16,206231769.11502814
2022-04-20,199524647.62317377
2022-04-24,210467774.84148735
2022-04-28,223151676.63397452
2022-05-02,222006266.70131093
2022-05-06,228510725.356766
2022-05-10,221740037.19804692
2022-05-14,224124125.5157015
2022-05-18,223260239.8804358
2022-05-22,211276091.81528312
2022-05-26,206058024.37013593
2022-05-30,215833901.04285884
2022-06-03,211466209.09599966
2022-06-07,209130738.91522053
2022-06-11,227821656.20112506
2022-06-15,221500575.0286112
2022-06-19,205163245.12925556
2022-06-23,199225068.13131642
2022-06-27,207951469.1457251
2022-07-01,214611394.16241762
2022-07-05,217971259.43306217
2022-07-09,206150660.12152672
2022-07-13,205957831.904181
2022-07-17,196883286.89226907
2022-07-21,193156789.3485668
2022-07-25,197350729.22169366
2022-07-29,206687410.85855284
2022-08-02,202360937.93858317
2022-08-06,197183586.16781405
2022-08-10,206144749.20955777
2022-08-14,205483680.97677416
2022-08-18,197680503.21816245
2022-08-22,208582028.04018536
2022-08-26,220465112.44846842
2022-08-30,224693210.49542537
2022-09-03,215980538.09018245
2022-09-07,224333620.00115603
2022-09-11,228781814.1653135
2022-09-15,227909608.2395609
2022-09-19,229154215.6133512
2022-09-23,228251773.53753558
2022-09-27,227341497.27218145
2022-10-01,233122853.25568995
2022-10-05,248825712.31721595
2022-10-09,257002609.49352965
2022-10-13,262255135.39905593
2022-10-17,265070008.45477676
2022-10-21,263004438.1173739
2022-10-25,259399942.9701245
2022-10-29,258550344.75599608
2022-11-02,273097232.38479
2022-11-06,266295960.31390437
2022-11-10,271032857.1749895
2022-11-14,269685404.6310329
2022-11-18,260021282.88318095
2022-11-22,263077533.68556604
2022-11-26,247324396.88041547
2022-11-30,238261667.55870083
2022-12-04,250069789.84960562
2022-12-08,257239076.82300544
2022-12-12,263954681.1342534
2022-12-16,254857873.67867735
2022-12-20,243778056.23455873
2022-12-24,240369602.33241248
2022-12-28,222004887.14039245
2023-01-01,253145844.16008553
2023-01-05,264405031.1669105
2023-01-09,267133266.33227512
2023-01-13,267778490.61341515
2023-01-17,272242215.3019266
2023-01-21,273639463.89835006
2023-01-25,265078737.9439779
2023-01-29,290972632.7884551
2023-02-02,280747934.8790267
2023-02-06,267153648.28598598
2023-02-10,282523366.54511696
2023-02-14,294461323.19596404
2023-02-18,313668486.01023257
2023-02-22,320056137.2255336
2023-02-26,288927289.7839041
2023-03-02,305670928.22058815
2023-03-06,325924657.8430554
2023-03-10,317975275.9444443
2023-03-14,323422660.6149441
2023-03-18,326910145.9649151
2023-03-22,320724523.52470857
2023-03-26,346428971.90105784
2023-03-30,349616995.90244436
2023-04-03,337314061.63141257
2023-04-07,340368391.95371956
2023-04-11,343508837.81362575
2023-04-15,344154263.0507898
2023-04-19,355376684.6720112
2023-04-23,345922409.1716323
2023-04-27,335159298.2415374
2023-05-01,331400506.74278486
2023-05-05,356071502.3734608
2023-05-09,329125648.8584445
2023-05-13,353864291.50160843
2023-05-17,368523409.5503263
2023-05-21,364266387.7410949
2023-05-25,355736219.95228237
2023-05-29,368765614.58851683
2023-06-02,370339843.966874
2023-06-06,363203583.73651445
2023-06-10,372934945.59678566
2023-06-14,392582250.04773825
2023-06-18,378488018.4713759
2023-06-22,368419038.6309715
2023-06-26,356894326.0199118
2023-06-30,356541797.3917007
2023-07-04,360073549.869672
2023-07-08,378364811.34726757
2023-07-12,397426916.8619112
2023-07-16,371046162.9459539
2023-07-20,381699875.58489335
2023-07-24,370214422.9594703
2023-07-28,366457383.57451195
2023-08-01,374474814.71514183
2023-08-05,373837432.7069746
2023-08-09,377181902.78089386
2023-08-13,387449251.41340274
2023-08-17,403678843.1736723
2023-08-21,410003765.14044875
2023-08-25,390877693.99169225
2023-08-29,365279719.2438345
2023-09-02,375244162.2989175
2023-09-06,396573830.47169816
2023-09-10,387656810.6259131
2023-09-14,393774544.8476787
2023-09-18,423384544.8020452
2023-09-22,419482555.6757231
2023-09-26,403942795.9953831
2023-09-30,419020837.49819005
2023-10-04,426071277.7067796
2023-10-08,433019247.54510784
2023-10-12,446959351.0513548
2023-10-16,445331083.83441
2023-10-20,436771211.65719944
2023-10-24,451177082.1433535
2023-10-28,448143230.4862897
2023-11-01,460578041.84067166
2023-11-05,461884981.20968914
2023-11-09,452453934.1324495
2023-11-13,456439922.3143614
2023-11-17,466501137.94128716
2023-11-21,491005450.2378312
2023-11-25,502488271.805601
2023-11-29,487029953.91810226
2023-12-03,477244836.89150006
2023-12-07,494182411.584665
2023-12-11,470499126.25082844
2023-12-15,493313217.742293
2023-12-19,512384571.9871302
2023-12-23,521466014.96078265
2023-12-27,529031189.00304127
2023-12-31,508792533.0939955
2024-01-04,520042217.2428075
2024-01-08,518595022.6300483
2024-01-12,506636518.0325392
2024-01-16,533845476.3193106
2024-01-20,478745553.73912853
2024-01-24,505457101.0678798
2024-01-28,553492748.2877595
2024-02-01,546998699.7970188
2024-02-05,552390750.651993
2024-02-09,595232024.8644879
2024-02-13,590866111.126395
2024-02-17,562089926.3459789
2024-02-21,556818212.1261536
2024-02-25,561217332.7079213
2024-02-29,583851744.2649109
2024-03-04,561495738.6159471
2024-03-08,592896959.1063117
2024-03-12,629440820.9292109
2024-03-16,596376028.9501756
2024-03-20,601016901.1328033
2024-03-24,600326416.1262681
2024-03-28,586018735.9008158
2024-04-01,587131213.213699
2024-04-05,598588166.7988552
2024-04-09,625152730.414189
2024-04-13,625213980.2685559
2024-04-17,638555826.9029995
2024-04-21,629436131.3670883
2024-04-25,639515626.3898393
2024-04-29,640154800.4004605
2024-05-03,601267922.1815729
2024-05-07,593759894.0169747
2024-05-11,580624795.8773992
2024-05-15,591707059.4587656
